location,category_name,sub_category_url,sub_category_name,all_categories,Title,Number of Watchers,Price,Condtion,Page_url,item_number,'item_number',Start date of listing,End date of listing
"Tokyo, Japan, Japan",Clothing-Shoes-Accessories,https://www.ebay.com/b/Louis-Vuitton-Bags-Handbags-for-Women/169291/bn_747219?_sop=10&mag=1&rt=nc&LH_Time=1&_ftrt=903&_ftrv=590&_salic=104&LH_LocatedIn=1,https://br.ebay.com/b/Louis-Vuitton-Bags-Handbags-for-Women/169291/bn_747219?LH_LocatedIn=1&LH_Time=1&mag=1&rt=nc&_ftrt=903&_ftrv=590&_pgn=34&_salic=104&_sop=10,"Clothing, Shoes & Accessories > Women > Women's Bags & Handbags > See more Louis Vuitton Pochette Rabat Clutch Brown Leat...",LOUIS VUITTON Pochette Rabat 20 Clutch Hand Bag Monogram Leather M51934 37YF348,1,US $328.00,Pre-owned,https://www.ebay.com/itm/315604970794?epid=13051572950&itmmeta=01J42T7MYSECXXSRMMN0S2ZR0F&hash=item497b85ad2a:g:gZMAAOSwt2Bmp0JP,3.15605E+11,'315604970794',,
Japan,Clothing-Shoes-Accessories,https://www.ebay.com/b/Louis-Vuitton-Bags-Handbags-for-Women/169291/bn_747219?_sop=10&mag=1&rt=nc&LH_Time=1&_ftrt=903&_ftrv=590&_salic=104&LH_LocatedIn=1,https://br.ebay.com/b/Louis-Vuitton-Bags-Handbags-for-Women/169291/bn_747219?LH_LocatedIn=1&LH_Time=1&mag=1&rt=nc&_ftrt=903&_ftrv=590&_pgn=34&_salic=104&_sop=10,"Clothing, Shoes & Accessories > Women > Women's Bags & Handbags > See more Louis Vuitton Speedy Mini Handbag HL Brown Lea...",LOUIS VUITTON Mini Speedy 2Way Hand Bag Monogram Leather Brown M41534 70YF341,12,US $518.00,Pre-owned,https://www.ebay.com/itm/285983907111?epid=21051331010&itmmeta=01J42T7MYS9QS5CJE04KN8S6AC&hash=item4295f81d27:g:SHYAAOSwUChmp0JL,2.85984E+11,'285983907111',,
"Tokyo, Japan, Japan",Clothing-Shoes-Accessories,https://www.ebay.com/b/Louis-Vuitton-Bags-Handbags-for-Women/169291/bn_747219?_sop=10&mag=1&rt=nc&LH_Time=1&_ftrt=903&_ftrv=590&_salic=104&LH_LocatedIn=1,https://br.ebay.com/b/Louis-Vuitton-Bags-Handbags-for-Women/169291/bn_747219?LH_LocatedIn=1&LH_Time=1&mag=1&rt=nc&_ftrt=903&_ftrv=590&_pgn=34&_salic=104&_sop=10,"Clothing, Shoes & Accessories > Women > Women's Bags & Handbags > See more Louis Vuitton Toiletry Monogram Pouch 26 Brown...",LOUIS VUITTON Poche Toilette 26 Clutch Pouch Bag Monogram Leather M47542 67YF337,2,US $218.00,Pre-owned,https://www.ebay.com/itm/285983907109?epid=8049424905&itmmeta=01J42T7MYS4WKDV039E8EEEWT8&hash=item4295f81d25:g:VM4AAOSwE~Rmp0K6,2.85984E+11,'285983907109',,
"Tokyo, Japan, Japan",Clothing-Shoes-Accessories,https://www.ebay.com/b/Louis-Vuitton-Bags-Handbags-for-Women/169291/bn_747219?_sop=10&mag=1&rt=nc&LH_Time=1&_ftrt=903&_ftrv=590&_salic=104&LH_LocatedIn=1,https://br.ebay.com/b/Louis-Vuitton-Bags-Handbags-for-Women/169291/bn_747219?LH_LocatedIn=1&LH_Time=1&mag=1&rt=nc&_ftrt=903&_ftrv=590&_pgn=34&_salic=104&_sop=10,"Clothing, Shoes & Accessories > Women > Women's Bags & Handbags > See more Louis Vuitton Looping Shoulder Bag MM Brown Ca...",LOUIS VUITTON Looping MM Shoulder Bag Monogram Leather BN France M51146 35YF343,2,US $368.00,Pre-owned,https://www.ebay.com/itm/285983907106?epid=27049412967&itmmeta=01J42T7MYSEQD55MCX0R1ZMTP6&hash=item4295f81d22:g:SJEAAOSwJ9dmp0K8,2.85984E+11,'285983907106',,
Japan,Clothing-Shoes-Accessories,https://www.ebay.com/b/Louis-Vuitton-Bags-Handbags-for-Women/169291/bn_747219?_sop=10&mag=1&rt=nc&LH_Time=1&_ftrt=903&_ftrv=590&_salic=104&LH_LocatedIn=1,https://br.ebay.com/b/Louis-Vuitton-Bags-Handbags-for-Women/169291/bn_747219?LH_LocatedIn=1&LH_Time=1&mag=1&rt=nc&_ftrt=903&_ftrv=590&_pgn=34&_salic=104&_sop=10,"Clothing, Shoes & Accessories > Women > Women's Bags & Handbags > See more Louis Vuitton Looping Hobo Bag Mini Brown Leat...",LOUIS VUITTON Mini Looping Hand Bag Monogram Leather Brown France M51147 19YF342,2,US $568.00,Pre-owned,https://www.ebay.com/itm/285983907105?epid=22050998920&itmmeta=01J42T7MYS83V46NTQH3SDFEMC&hash=item4295f81d21:g:3EcAAOSwEFZmp0Kd,2.85984E+11,'285983907105',,
"Tokyo, Japan, Japan",Clothing-Shoes-Accessories,https://www.ebay.com/b/Louis-Vuitton-Bags-Handbags-for-Women/169291/bn_747219?_sop=10&mag=1&rt=nc&LH_Time=1&_ftrt=903&_ftrv=590&_salic=104&LH_LocatedIn=1,https://br.ebay.com/b/Louis-Vuitton-Bags-Handbags-for-Women/169291/bn_747219?LH_LocatedIn=1&LH_Time=1&mag=1&rt=nc&_ftrt=903&_ftrv=590&_pgn=34&_salic=104&_sop=10,"Clothing, Shoes & Accessories > Women > Women's Bags & Handbags > See more Louis Vuitton Grenelle Crossbody Small Blue Le...",LOUIS VUITTON Grenell Both Flap Shoulder Bag Epi Leather Blue M52365 87YF336,3,US $498.00,Pre-owned,https://www.ebay.com/itm/256586199367?epid=22051548548&itmmeta=01J42T7MYR58XWMJGKJ9M1GYZP&hash=item3bbdbab147:g:GZ8AAOSwxlxmp0JD,2.56586E+11,'256586199367',,
"JP, Japan",Clothing-Shoes-Accessories,https://www.ebay.com/b/Louis-Vuitton-Bags-Handbags-for-Women/169291/bn_747219?_sop=10&mag=1&rt=nc&LH_Time=1&_ftrt=903&_ftrv=590&_salic=104&LH_LocatedIn=1,https://br.ebay.com/b/Louis-Vuitton-Bags-Handbags-for-Women/169291/bn_747219?LH_LocatedIn=1&LH_Time=1&mag=1&rt=nc&_ftrt=903&_ftrv=590&_pgn=34&_salic=104&_sop=10,"Clothing, Shoes & Accessories > Women > Women's Bags & Handbags",LOUIS VUITTON M63552 Epi Porte Vie Compact,1,US $150.00,Pre-owned,https://www.ebay.com/itm/296598335958?itmmeta=01J42T7MYRNJ1DVE9V63ZP2MQB&hash=item450ea371d6:g:RVcAAOSwhkJmp0Pa,2.96598E+11,'296598335958',,
"Tokyo, Japan",Clothing-Shoes-Accessories,https://www.ebay.com/b/Louis-Vuitton-Bags-Handbags-for-Women/169291/bn_747219?_sop=10&mag=1&rt=nc&LH_Time=1&_ftrt=903&_ftrv=590&_salic=104&LH_LocatedIn=1,https://br.ebay.com/b/Louis-Vuitton-Bags-Handbags-for-Women/169291/bn_747219?LH_LocatedIn=1&LH_Time=1&mag=1&rt=nc&_ftrt=903&_ftrv=590&_pgn=34&_salic=104&_sop=10,"Clothing, Shoes & Accessories > Women > Women's Bags & Handbags > See more Louis Vuitton Speedy Shoulder Bag 30 Brown Can...",LOUIS VUITTON Speedy 30 Travel Hand Bag Monogram Leather Brown M41526  61HC014,1,US $228.00,Pre-owned,https://www.ebay.com/itm/315605009965?epid=3049844321&itmmeta=01J42T7MYR870E9N6NYP5P63W1&hash=item497b86462d:g:Al8AAOSwy4Zmp0Nz,3.15605E+11,'315605009965',,
"Tokyo, Japan",Clothing-Shoes-Accessories,https://www.ebay.com/b/Louis-Vuitton-Bags-Handbags-for-Women/169291/bn_747219?_sop=10&mag=1&rt=nc&LH_Time=1&_ftrt=903&_ftrv=590&_salic=104&LH_LocatedIn=1,https://br.ebay.com/b/Louis-Vuitton-Bags-Handbags-for-Women/169291/bn_747219?LH_LocatedIn=1&LH_Time=1&mag=1&rt=nc&_ftrt=903&_ftrv=590&_pgn=34&_salic=104&_sop=10,"Clothing, Shoes & Accessories > Women > Women's Bags & Handbags > See more Louis Vuitton Amazone Shoulder Bag Brown Canva...",LOUIS VUITTON Amazon Crossbody Shoulder Bag Monogram Leather BN M45236 37HC016,1,US $318.00,Pre-owned,https://www.ebay.com/itm/285984021018?epid=10049840900&itmmeta=01J42T7MYRV5DG6K2WDZSG008S&hash=item4295f9da1a:g:n2kAAOSwvoJmp0xh,2.85984E+11,'285984021018',,
"Tokyo, Japan",Clothing-Shoes-Accessories,https://www.ebay.com/b/Louis-Vuitton-Bags-Handbags-for-Women/169291/bn_747219?_sop=10&mag=1&rt=nc&LH_Time=1&_ftrt=903&_ftrv=590&_salic=104&LH_LocatedIn=1,https://br.ebay.com/b/Louis-Vuitton-Bags-Handbags-for-Women/169291/bn_747219?LH_LocatedIn=1&LH_Time=1&mag=1&rt=nc&_ftrt=903&_ftrv=590&_pgn=34&_salic=104&_sop=10,"Clothing, Shoes & Accessories > Women > Women's Bags & Handbags > See more Louis Vuitton Saumur Shoulder Bag 30 Brown Mon...",LOUIS VUITTON Logo Saumur 30 Shoulder Bag Monogram Leather Brown M42256 30HC017,1,US $288.00,Pre-owned,https://www.ebay.com/itm/256586238717?epid=27050994864&itmmeta=01J42T7MYRTQKP8XTSP5904HN6&hash=item3bbdbb4afd:g:8icAAOSwzSFmp1Ai,2.56586E+11,'256586238717',,
"Kyoto, Japan",Clothing-Shoes-Accessories,https://www.ebay.com/b/Louis-Vuitton-Bags-Handbags-for-Women/169291/bn_747219?_sop=10&mag=1&rt=nc&LH_Time=1&_ftrt=903&_ftrv=590&_salic=104&LH_LocatedIn=1,https://br.ebay.com/b/Louis-Vuitton-Bags-Handbags-for-Women/169291/bn_747219?LH_LocatedIn=1&LH_Time=1&mag=1&rt=nc&_ftrt=903&_ftrv=590&_pgn=34&_salic=104&_sop=10,"Clothing, Shoes & Accessories > Women > Women's Bags & Handbags",LOUIS VUITTON M41109 Speedy 25 Handbag Brown Monogram canvas Women,1,AU $792.00,Pre-owned,https://www.ebay.com/itm/315605242830?itmmeta=01J42T7MYRPX69ZMPDE14SZB9E&hash=item497b89d3ce:g:HM4AAOSwLwxmp1LQ,3.15605E+11,'315605242830',,
"Kyoto, Japan",Clothing-Shoes-Accessories,https://www.ebay.com/b/Louis-Vuitton-Bags-Handbags-for-Women/169291/bn_747219?_sop=10&mag=1&rt=nc&LH_Time=1&_ftrt=903&_ftrv=590&_salic=104&LH_LocatedIn=1,https://br.ebay.com/b/Louis-Vuitton-Bags-Handbags-for-Women/169291/bn_747219?LH_LocatedIn=1&LH_Time=1&mag=1&rt=nc&_ftrt=903&_ftrv=590&_pgn=34&_salic=104&_sop=10,"Clothing, Shoes & Accessories > Women > Women's Bags & Handbags",LOUIS VUITTON Speedy 25 Handbag M41109 Brown Monogram canvas Women,1,US $539.00,Pre-owned,https://www.ebay.com/itm/156327428258?itmmeta=01J42T7MYR058R3MZJS3MRC9C3&hash=item2465d740a2:g:0AsAAOSwFQ1mp1LQ,1.56327E+11,'156327428258',,
"Japan, Japan",Clothing-Shoes-Accessories,https://www.ebay.com/b/Louis-Vuitton-Bags-Handbags-for-Women/169291/bn_747219?_sop=10&mag=1&rt=nc&LH_Time=1&_ftrt=903&_ftrv=590&_salic=104&LH_LocatedIn=1,https://br.ebay.com/b/Louis-Vuitton-Bags-Handbags-for-Women/169291/bn_747219?LH_LocatedIn=1&LH_Time=1&mag=1&rt=nc&_ftrt=903&_ftrv=590&_pgn=34&_salic=104&_sop=10,"Clothing, Shoes & Accessories > Women > Women's Bags & Handbags",LOUIS VUITTON N55214 Damier Azur Eva Pouch Shoulder Bag 240726T,1,US $552.16,Pre-owned,https://www.ebay.com/itm/135168639087?itmmeta=01J42T7MYR1WHC9E8KHE9QEM0Y&hash=item1f78adc06f:g:k7wAAOSwdrxmp31e,1.35169E+11,'135168639087',,
"Japan, Japan",Clothing-Shoes-Accessories,https://www.ebay.com/b/Louis-Vuitton-Bags-Handbags-for-Women/169291/bn_747219?_sop=10&mag=1&rt=nc&LH_Time=1&_ftrt=903&_ftrv=590&_salic=104&LH_LocatedIn=1,https://br.ebay.com/b/Louis-Vuitton-Bags-Handbags-for-Women/169291/bn_747219?LH_LocatedIn=1&LH_Time=1&mag=1&rt=nc&_ftrt=903&_ftrv=590&_pgn=34&_salic=104&_sop=10,"Clothing, Shoes & Accessories > Women > Women's Bags & Handbags",LOUIS VUITTON Bisten 55 M21327 Monogram Trunk Case SP Order Rare 240727N,1,"US $2,972.50",Pre-owned,https://www.ebay.com/itm/145917509044?itmmeta=01J42T7MYQW36RHR6WV1QYW0FB&hash=item21f95c7db4:g:xzwAAOSwbY1mp1VS,1.45918E+11,'145917509044',,
"Japan, Japan",Clothing-Shoes-Accessories,https://www.ebay.com/b/OMEGA-Watches/31387/bn_3000908?_sop=10&mag=1&rt=nc&LH_Time=1&_ftrt=903&_ftrv=590&_salic=104&LH_LocatedIn=1,https://cl.ebay.com/b/OMEGA-Watches/31387/bn_3000908?LH_LocatedIn=1&LH_Time=1&mag=1&rt=nc&_ftrt=903&_ftrv=590&_pgn=33&_salic=104&_sop=10,"Jewelry & Watches > Watches, Parts & Accessories > Watches > Wristwatches > See more OMEGA Seamaster 2850.50",Omega Seamaster Professional Ref.2850.50 Date 200M Black Slv Quartz Mens Watch,1,"US $1,118.00",Pre-owned,https://www.ebay.com/itm/326210651402?epid=20055131866&itmmeta=01J42T7K76WBM1N5E0GZB7GWE7&hash=item4bf3ab850a:g:Qq0AAOSwsWRmoZ2N,3.26211E+11,'326210651402',,
"Japan, Japan",Clothing-Shoes-Accessories,https://www.ebay.com/b/OMEGA-Watches/31387/bn_3000908?_sop=10&mag=1&rt=nc&LH_Time=1&_ftrt=903&_ftrv=590&_salic=104&LH_LocatedIn=1,https://cl.ebay.com/b/OMEGA-Watches/31387/bn_3000908?LH_LocatedIn=1&LH_Time=1&mag=1&rt=nc&_ftrt=903&_ftrv=590&_pgn=33&_salic=104&_sop=10,"Jewelry & Watches > Watches, Parts & Accessories > Watches > Wristwatches",Omega De Ville Vintage Date Stainless Steel Blue Silver Automatic Mens Watch,1,US $765.00,Pre-owned,https://www.ebay.com/itm/326210651401?itmmeta=01J42T7K76CYM1RKJ4G12035RE&hash=item4bf3ab8509:g:MZwAAOSwFP9moZ4b,3.26211E+11,'326210651401',,
"Japan, Japan",Clothing-Shoes-Accessories,https://www.ebay.com/b/OMEGA-Watches/31387/bn_3000908?_sop=10&mag=1&rt=nc&LH_Time=1&_ftrt=903&_ftrv=590&_salic=104&LH_LocatedIn=1,https://cl.ebay.com/b/OMEGA-Watches/31387/bn_3000908?LH_LocatedIn=1&LH_Time=1&mag=1&rt=nc&_ftrt=903&_ftrv=590&_pgn=33&_salic=104&_sop=10,"Jewelry & Watches > Watches, Parts & Accessories > Watches > Wristwatches",Omega Geneve Ref.166.0120 Vintage Day Date Silver Round Automatic Mens Watch,1,US $798.00,Pre-owned,https://www.ebay.com/itm/226259344860?itmmeta=01J42T7K7547NVFQ84HDHKSMNG&hash=item34ae1b9ddc:g:xSoAAOSwcBtmoZ16,2.26259E+11,'226259344860',,
"Japan, Japan",Clothing-Shoes-Accessories,https://www.ebay.com/b/OMEGA-Watches/31387/bn_3000908?_sop=10&mag=1&rt=nc&LH_Time=1&_ftrt=903&_ftrv=590&_salic=104&LH_LocatedIn=1,https://cl.ebay.com/b/OMEGA-Watches/31387/bn_3000908?LH_LocatedIn=1&LH_Time=1&mag=1&rt=nc&_ftrt=903&_ftrv=590&_pgn=33&_salic=104&_sop=10,"Jewelry & Watches > Watches, Parts & Accessories > Watches > Wristwatches",Omega Vintage Overhaul K14 Cal.360 Silver Gold Manual Winding Mens Watch Auth,1,US $999.00,Pre-owned,https://www.ebay.com/itm/326210651412?itmmeta=01J42T7K75S7JXRQZP0YZ2JBZK&hash=item4bf3ab8514:g:SPgAAOSw4xRmoZ17,3.26211E+11,'326210651412',,
"Japan, Japan",Clothing-Shoes-Accessories,https://www.ebay.com/b/OMEGA-Watches/31387/bn_3000908?_sop=10&mag=1&rt=nc&LH_Time=1&_ftrt=903&_ftrv=590&_salic=104&LH_LocatedIn=1,https://cl.ebay.com/b/OMEGA-Watches/31387/bn_3000908?LH_LocatedIn=1&LH_Time=1&mag=1&rt=nc&_ftrt=903&_ftrv=590&_pgn=33&_salic=104&_sop=10,"Jewelry & Watches > Watches, Parts & Accessories > Watches > Wristwatches > See more OMEGA Seamaster 2511.62",Omega Seamaster 120 Ref.2511.62 Date Silver Gold St.Steel Quartz Mens Watch,2,"US $1,882.00",Pre-owned,https://www.ebay.com/itm/226259344891?epid=23054886621&itmmeta=01J42T7K75KVXWFPA8RTXFJJQA&hash=item34ae1b9dfb:g:GL8AAOSw5AlmoZ11,2.26259E+11,'226259344891',,
"Japan, Japan",Clothing-Shoes-Accessories,https://www.ebay.com/b/OMEGA-Watches/31387/bn_3000908?_sop=10&mag=1&rt=nc&LH_Time=1&_ftrt=903&_ftrv=590&_salic=104&LH_LocatedIn=1,https://cl.ebay.com/b/OMEGA-Watches/31387/bn_3000908?LH_LocatedIn=1&LH_Time=1&mag=1&rt=nc&_ftrt=903&_ftrv=590&_pgn=33&_salic=104&_sop=10,"Jewelry & Watches > Watches, Parts & Accessories > Watches > Wristwatches",Omega 1552.30 Wristwatch Automatic Movement No406,1,"US $1,213.50",Pre-owned,https://www.ebay.com/itm/395552714501?itmmeta=01J42T7K75206B5G27SXHMTDGD&hash=item5c18c76f05:g:WgkAAOSwEwNmoae-,3.95553E+11,'395552714501',,
"Tokyo, Japan",Clothing-Shoes-Accessories,https://www.ebay.com/b/OMEGA-Watches/31387/bn_3000908?_sop=10&mag=1&rt=nc&LH_Time=1&_ftrt=903&_ftrv=590&_salic=104&LH_LocatedIn=1,https://cl.ebay.com/b/OMEGA-Watches/31387/bn_3000908?LH_LocatedIn=1&LH_Time=1&mag=1&rt=nc&_ftrt=903&_ftrv=590&_pgn=33&_salic=104&_sop=10,"Jewelry & Watches > Watches, Parts & Accessories > Watches > Wristwatches",Polished OMEGA Seamaster Aqua Terra Diamond MOP Automatic Watch 2573.71 BF571748,1,"US $1,874.00",Pre-owned,https://www.ebay.com/itm/315587162965?itmmeta=01J42T7K7598ES4V3959NM5NXE&hash=item497a75f355:g:YJ0AAOSwiMhmobCg,3.15587E+11,'315587162965',,
"Tokyo, Japan",Clothing-Shoes-Accessories,https://www.ebay.com/b/OMEGA-Watches/31387/bn_3000908?_sop=10&mag=1&rt=nc&LH_Time=1&_ftrt=903&_ftrv=590&_salic=104&LH_LocatedIn=1,https://cl.ebay.com/b/OMEGA-Watches/31387/bn_3000908?LH_LocatedIn=1&LH_Time=1&mag=1&rt=nc&_ftrt=903&_ftrv=590&_pgn=33&_salic=104&_sop=10,"Jewelry & Watches > Watches, Parts & Accessories > Watches > Wristwatches",Polished OMEGA Seamaster Aqua Terra Steel Quartz Ladies Watch 2577.30 BF573097,2,"US $1,038.00",Pre-owned,https://www.ebay.com/itm/335501198015?itmmeta=01J42T7K75WXN58RC42GP2ND5V&hash=item4e1d6e02bf:g:B2EAAOSwk5tmobF7,3.35501E+11,'335501198015',,
"Japan, Japan",Clothing-Shoes-Accessories,https://www.ebay.com/b/Louis-Vuitton-Bags-Handbags-for-Women/169291/bn_747219?_sop=10&mag=1&rt=nc&LH_Time=1&_ftrt=903&_ftrv=590&_salic=104&LH_LocatedIn=1,https://br.ebay.com/b/Louis-Vuitton-Bags-Handbags-for-Women/169291/bn_747219?LH_LocatedIn=1&LH_Time=1&mag=1&rt=nc&_ftrt=903&_ftrv=590&_pgn=33&_salic=104&_sop=10,"Clothing, Shoes & Accessories > Women > Women's Bags & Handbags",LOUIS VUITTON Neverfull GM Tote Shoulder Bag M40157 Monogram 240727N,2,US $751.10,Pre-owned,https://www.ebay.com/itm/135168654121?itmmeta=01J42T7HB5B52R9KHW6VMR158K&hash=item1f78adfb29:g:TVIAAOSwJ2Zmp1Zu,1.35169E+11,'135168654121',,
"Japan, Japan",Clothing-Shoes-Accessories,https://www.ebay.com/b/Louis-Vuitton-Bags-Handbags-for-Women/169291/bn_747219?_sop=10&mag=1&rt=nc&LH_Time=1&_ftrt=903&_ftrv=590&_salic=104&LH_LocatedIn=1,https://br.ebay.com/b/Louis-Vuitton-Bags-Handbags-for-Women/169291/bn_747219?LH_LocatedIn=1&LH_Time=1&mag=1&rt=nc&_ftrt=903&_ftrv=590&_pgn=33&_salic=104&_sop=10,"Clothing, Shoes & Accessories > Women > Women's Bags & Handbags",LOUIS VUITTON Epi Jeune Fille MM Shoulder Bag Black M52152 240729N,1,US $309.72,Pre-owned,https://www.ebay.com/itm/145917513825?itmmeta=01J42T7HB5YKD3APNEG45DWVYP&hash=item21f95c9061:g:xw4AAOSw231mp1cL,1.45918E+11,'145917513825',,
"Tokyo, Japan",Clothing-Shoes-Accessories,https://www.ebay.com/b/Louis-Vuitton-Bags-Handbags-for-Women/169291/bn_747219?_sop=10&mag=1&rt=nc&LH_Time=1&_ftrt=903&_ftrv=590&_salic=104&LH_LocatedIn=1,https://br.ebay.com/b/Louis-Vuitton-Bags-Handbags-for-Women/169291/bn_747219?LH_LocatedIn=1&LH_Time=1&mag=1&rt=nc&_ftrt=903&_ftrv=590&_pgn=33&_salic=104&_sop=10,"Clothing, Shoes & Accessories > Women > Women's Bags & Handbags > See more Louis Vuitton Pochette Dam Pouch Brown Leather",LOUIS VUITTON Pochette Dam PM Clutch Hand Bag Monogram Leather BN M51812 02HC019,2,US $168.00,Pre-owned,https://www.ebay.com/itm/315605270830?epid=12051540810&itmmeta=01J42T7HB4MREP5HBJ9322Y2Z9&hash=item497b8a412e:g:YT8AAOSwxGFmp1YS,3.15605E+11,'315605270830',,
"Japan, Japan",Clothing-Shoes-Accessories,https://www.ebay.com/b/Louis-Vuitton-Bags-Handbags-for-Women/169291/bn_747219?_sop=10&mag=1&rt=nc&LH_Time=1&_ftrt=903&_ftrv=590&_salic=104&LH_LocatedIn=1,https://br.ebay.com/b/Louis-Vuitton-Bags-Handbags-for-Women/169291/bn_747219?LH_LocatedIn=1&LH_Time=1&mag=1&rt=nc&_ftrt=903&_ftrv=590&_pgn=33&_salic=104&_sop=10,"Clothing, Shoes & Accessories > Women > Women's Bags & Handbags",LOUIS VUITTON Monogram Miroir Speedy 30 Hand Bag Gold M95272 240729N,1,"US $1,654.16",Pre-owned,https://www.ebay.com/itm/135168767206?itmmeta=01J42T7HB4WRF6TGKWAVYPQY8J&hash=item1f78afb4e6:g:fi8AAOSwa4Vmp2f5,1.35169E+11,'135168767206',,
"Japan, Japan",Clothing-Shoes-Accessories,https://www.ebay.com/b/OMEGA-Watches/31387/bn_3000908?_sop=10&mag=1&rt=nc&LH_Time=1&_ftrt=903&_ftrv=590&_salic=104&LH_LocatedIn=1,https://cl.ebay.com/b/OMEGA-Watches/31387/bn_3000908?LH_LocatedIn=1&LH_Time=1&mag=1&rt=nc&_ftrt=903&_ftrv=590&_pgn=32&_salic=104&_sop=10,"Jewelry & Watches > Watches, Parts & Accessories > Watches > Wristwatches > See more OMEGA Seamaster 600",OMEGA Seamaster Planet Ocean 600 Co-Axial GMT  watch men TO150035,1,"US $4,847.92",Pre-owned,https://www.ebay.com/itm/186590049903?epid=21054869245&itmmeta=01J42T7EMGHDB0SFVSHCXBWAD2&hash=item2b71a2366f:g:j3wAAOSwmaBmobde,1.8659E+11,'186590049903',,
"Japan, Japan",Clothing-Shoes-Accessories,https://www.ebay.com/b/OMEGA-Watches/31387/bn_3000908?_sop=10&mag=1&rt=nc&LH_Time=1&_ftrt=903&_ftrv=590&_salic=104&LH_LocatedIn=1,https://cl.ebay.com/b/OMEGA-Watches/31387/bn_3000908?LH_LocatedIn=1&LH_Time=1&mag=1&rt=nc&_ftrt=903&_ftrv=590&_pgn=32&_salic=104&_sop=10,"Jewelry & Watches > Watches, Parts & Accessories > Watches > Wristwatches > See more OMEGA Speedmaster Moonwatch Professional 310.6...",OMEGA Moonwatch Professional Co-Axial 310.63.42.50.0,1,"US $27,409.36",Pre-owned,https://www.ebay.com/itm/186590049841?epid=9044267377&itmmeta=01J42T7EMG8V4YBB2P8AC367Q5&hash=item2b71a23631:g:iKoAAOSw~7Zmobfo,1.8659E+11,'186590049841',,
"Osaka, Japan",Clothing-Shoes-Accessories,https://www.ebay.com/b/OMEGA-Watches/31387/bn_3000908?_sop=10&mag=1&rt=nc&LH_Time=1&_ftrt=903&_ftrv=590&_salic=104&LH_LocatedIn=1,https://cl.ebay.com/b/OMEGA-Watches/31387/bn_3000908?LH_LocatedIn=1&LH_Time=1&mag=1&rt=nc&_ftrt=903&_ftrv=590&_pgn=32&_salic=104&_sop=10,"Jewelry & Watches > Watches, Parts & Accessories > Watches > Wristwatches > See more OMEGA Speedmaster 326.30.40.50.04.001",OMEGA Speedmaster Racing 40mm Stainless Steel White Dial 326.30.40.50.0,2,"US $3,090.00",Pre-owned,https://www.ebay.com/itm/116264933085?epid=10043770019&itmmeta=01J42T7EMF6RWZQ0Y0N6DSTNDN&hash=item1b11ee16dd:g:RLEAAOSwystmofSV,1.16265E+11,'116264933085',,
"Tokyo, Japan",Clothing-Shoes-Accessories,https://www.ebay.com/b/OMEGA-Watches/31387/bn_3000908?_sop=10&mag=1&rt=nc&LH_Time=1&_ftrt=903&_ftrv=590&_salic=104&LH_LocatedIn=1,https://cl.ebay.com/b/OMEGA-Watches/31387/bn_3000908?LH_LocatedIn=1&LH_Time=1&mag=1&rt=nc&_ftrt=903&_ftrv=590&_pgn=32&_salic=104&_sop=10,"Jewelry & Watches > Watches, Parts & Accessories > Watches > Wristwatches > See more OMEGA De Ville Prestige 424.23.40.21.08.001",AUTH OMEGA WATCH DE VILLE PRESTIGE CO-AXIAL 424.23.40.21.0,1,"US $3,161.06",Pre-owned,https://www.ebay.com/itm/126592822416?epid=23051493364&itmmeta=01J42T7EMF6GCMV0NTFCY2WNA0&hash=item1d79852c90:g:7nEAAOSw58JmofYU,1.26593E+11,'126592822416',,
"Nagano, Japan",Clothing-Shoes-Accessories,https://www.ebay.com/b/OMEGA-Watches/31387/bn_3000908?_sop=10&mag=1&rt=nc&LH_Time=1&_ftrt=903&_ftrv=590&_salic=104&LH_LocatedIn=1,https://cl.ebay.com/b/OMEGA-Watches/31387/bn_3000908?LH_LocatedIn=1&LH_Time=1&mag=1&rt=nc&_ftrt=903&_ftrv=590&_pgn=32&_salic=104&_sop=10,"Jewelry & Watches > Watches, Parts & Accessories > Watches > Wristwatches > See more OMEGA Constellation 1342",Omega De Ville 1342 Gold 1970's Vintage Men Watch,18,US $410.00,Pre-owned,https://www.ebay.com/itm/285977764922?epid=6054877156&itmmeta=01J42T7EMF2BGHF5AFRAJ0FBXM&hash=item42959a643a:g:sYIAAOSwtvpmogif,2.85978E+11,'285977764922',,
"Aichi, Japan",Clothing-Shoes-Accessories,https://www.ebay.com/b/OMEGA-Watches/31387/bn_3000908?_sop=10&mag=1&rt=nc&LH_Time=1&_ftrt=903&_ftrv=590&_salic=104&LH_LocatedIn=1,https://cl.ebay.com/b/OMEGA-Watches/31387/bn_3000908?LH_LocatedIn=1&LH_Time=1&mag=1&rt=nc&_ftrt=903&_ftrv=590&_pgn=32&_salic=104&_sop=10,"Jewelry & Watches > Watches, Parts & Accessories > Watches > Wristwatches",OMEGA Speedmaster 3590.50 Cal.861 black Dial Hand Winding Men's Watch R#132820,1,"US $3,499.30",Pre-owned,https://www.ebay.com/itm/326211069078?itmmeta=01J42T7EMF0BME3F3W2CKY5P7R&hash=item4bf3b1e496:g:6KEAAOSwcatmohGA,3.26211E+11,'326211069078',,
